Paradise Valley Community College,Arizona,Urban setting,10282,2310,Accounting|Administrative/Secretarial Services|Business - General|Customer Service Support|Information Processing/Data Entry|International Business|Office Clerical Services|Organizational Behavior Studies|Real Estate|Computer Programming - Vendor/Product Certification|Computer Science|Computer Systems Analysis|Computer/Information Sciences - General|System Administration|Web/Multimedia Management|Word Processing|Instructional Media|Hazardous Materials Management|Liberal Arts & Sciences
Keiser University,Florida,Urban setting,16524,Not set,Accounting|Business Administration/Management|Computer Graphics|Computer Programming - General|Computer/Information Sciences - General|Data Processing Technology|Information Technology|Computer Engineering - General|Biomedical Engineering Technology|Drafting and Design Technology|Clinical/Medical Laboratory Technology|Health System Administration|Medical Assistance|Medical Radiologic Technology|Nursing (RN)|Paralegal/Legal Assistance|Law Enforcement Administration
Columbus Technical College,Georgia,Urban setting,3906,2498,Horticulture Science|Accounting|Administrative/Secretarial Services|Business Administration/Management|Graphic/Printing Equipment Operation|Information Sciences/Systems|Carpentry|Early Childhood Education|Electrical Engineering Technologies|Cardiovascular Technology|Dental Hygiene|Medical Assistance|Nursing (RN)|Nursing - Practical|Nursing Assistance|Surgical Technology|Auto Body Repair|Automotive Technology|Heating/A.C./Refrigeration Mechanics|Industrial Equipment Maintenance/Repair|Mechanics & Repair - General|Cosmetology|CabinetmakingMillwork|Welding Technology
Fountainhead College of Technology,Tennessee,Suburban setting,203,15620,Computer/Systems Security|Electrical Engineering Technologies|Medical Records Administration
Northeast State Community College,Tennessee,Suburban setting,6478,3533,Accounting|Administrative/Secretarial Services|Business Administration/Management|Computer Programming - General|Computer/Information Sciences - General|Networking/LAN/WAN Management|Web/Multimedia Management|Electrician|Power/Electric Transmission|Drafting and Design Technology|Electrical Engineering Technologies|Heating/A.C./Refrigeration|Mechanical Drafting|Child Care Management|Child Development|Human Development/Family Studies|Cardiovascular Technology|Dental Assistance|Dental Laboratory Technology|Emergency Medical Technology|Medical Assistance|Medical Laboratory Assistance|Surgical Technology|Liberal Arts & Sciences|Automotive Technology|Heating/A.C./Refrigeration Mechanics|Industrial Equipment Maintenance/Repair|Mechanics & Repair - General|Criminal Justice Studies|Forensic Technologies|Police Science|Social Sciences - General
College of the Marshall Islands,Not set,Suburban setting,866,4745,Business Administration/Management|Elementary Education|Nursing (RN)|Liberal Arts & Sciences
Instituto Tecnologico y de Estudios Superiores de Occidente,Not set,Urban setting,Not set,Not set,Architecture|Design/Visual Communications|Fashion Design|Graphic Design|Industrial Design|Interior Design|Accounting|Business Administration/Management|International Business|Labor/Personnel Relations|Marketing Management|Digital Communications/Multimedia|Mass Communications/Media Studies|Organizational Communication|Radio/Television|Information Technology|Education - General|Educational Statistics/Research Methods|Multicultural Education|Civil Engineering/Technology|Computer Systems|Electrical Engineering Technologies|Environmental Engineering Technology|Industrial Technology|Mechanical Engineering Technology|Telecommunications|Law & Legal Studies - General|Philosophy|Psychology - General|Public Administration
Universidad Anahuac,Not set,Urban setting,8486,Not set,Architecture|Design/Visual Communications|Digital Arts|Drama/Theater Arts|Graphic Design|Industrial Design|Visual and Performing Arts - General|Accounting|Actuarial Science|Business - General|Business Administration/Management|International Business|Management Information Systems|Marketing Research|Travel/Tourism Management|Advertising|Communications/Rhetoric|Public Relations|Communications Technologies - General|Data Processing Technology|Information Sciences/Systems|Education - General|Biomedical Engineering|Civil Engineering|Electrical/Communications Engineering|Engineering Mechanics|Systems Engineering|Biomedical Engineering Technology|Chemical Engineering Technology/Technician|Civil Engineering/Technology|Computer Systems|Electrical Engineering Technologies|Electromechanical Technologies|Engineering/Industrial Management|Mechanical Engineering Technology|Telecommunications|Family/Consumer Sciences - General|Dental Clinical Services|Medical Administrative Assistance|Applied Mathematics|Culinary Arts/Related Services|Personal & Culinary Services - General|Psychology - General|School Psychology|Public Administration|Economics|International Relations|Political Science/Government
Universidad Autonoma de Coahuila,Not set,Urban setting,33190,Not set,Architecture|Commercial/Advertising Art|Music - General|Music - Piano/Organ|Music - Voice/Opera|Music Theory/Composition|Accounting|Business Administration/Management|Human Resources Management|Communications/Rhetoric|Communications Technologies - General|Computer Programming - General|Computer Systems Analysis|Education - General|Engineering Mechanics|Mechanical Engineering|Metallurgical Engineering|Mining/Mineral Engineering|Electrical Engineering Technologies|Engineering/Industrial Management|Medicinal/Pharmaceutical Chemistry|Nursing (RN)|Applied Mathematics|Chemistry|Psychology - General|Public Administration|Biology Technician|Economics|Political Science/Government|Sociology
Northwest Arkansas Community College,Arkansas,Suburban setting,8528,2748,Agriculture - General|Commercial/Advertising Art|Accounting|Administrative/Secretarial Services|Banking/Financial Services|Business Administration/Management|Entrepreneurial Studies|Hospitality Administration/Management|Logistics/Materials Management|Retailing|Taxation|Computer Programming - General|Computer/Information Sciences - General|Networking/LAN/WAN Management|Web/Multimedia Management|Early Childhood Education|Junior High Education|Teacher Assistance|Environmental Engineering|Drafting and Design Technology|Electrical Engineering Technologies|Environmental Engineering Technology|Child Care Management|Dental Assistance|Emergency Medical Technology|Nursing (RN)|Nursing Assistance|Physical Therapy Assistance|Respiratory Therapy|Paralegal/Legal Assistance|Liberal Arts & Sciences|Environmental Science|Personal & Culinary Services - General|Criminal Justice Studies|Fire Science/Firefighting|Forensic Technologies|Homeland Security|Law Enforcement Administration|Police Science|Air Transportation
The Art Institute of Colorado,Colorado,Urban setting,2050,22065,Film Production/Cinematography|Graphic Design|Industrial Design|Interior Design|Multimedia|Photography|Apparel/Accessories Marketing|Animation/Special Effects|Computer Graphics|Web/Multimedia Design|Baking/Pastry Arts|Culinary Arts/Chef Training|Restaurant/Catering Management
Laura and Alvin Siegal College of Judaic Studies,Ohio,Suburban setting,Not set,17160,Foreign Language & Literature - General|Hebrew|Jewish/Judaic Studies|Bible Studies|Religious Education
Kent State University: Ashtabula,Ohio,Suburban setting,2451,5288,Accounting Technology|Administrative/Secretarial Services|Business - General|Computer Programming - Specific Applications|Early Childhood Education|Electrical Engineering Technologies|Mechanical Engineering Technology|Health System Administration|Nursing (RN)|Nursing - Preoperative/Surgical|Physical Therapy Assistance|Liberal Arts & Sciences|Criminal Justice Studies
Life Pacific College,California,Suburban setting,500,12500,General Studies|Bible Studies|Pastoral Counseling
Sullivan College of Technology and Design,Kentucky,Suburban setting,582,Not set,Interior Architecture|Graphic Design|Interior Design|Animation/Special Effects|Desktop Publishing|Graphic Communications|Computer Graphics|Computer Programming - Vendor/Product Certification|Computer/Systems Security|Information Sciences/Systems|Information Technology|Networking/LAN/WAN Management|System Administration|Web/Multimedia Design|Architectural Engineering|Architectural Drafting|Architectural Engineering Technology|CAD/CADD Drafting/Design|Civil Drafting/Civil Engineering|Civil Engineering/Technology|Computer Engineering|Computer Hardware|Drafting and Design Technology|Electrical Engineering Technologies|Heating/A.C./Refrigeration|Mechanical Drafting|Robotics|Computer Installation/Repair|Heating/A.C./Refrigeration Mechanics
Antioch University Santa Barbara,California,Urban setting,148,20685,Liberal Arts & Sciences
Mission College,California,Suburban setting,11258,1130,Food Science|Art - General|Commercial/Advertising Art|Biology|Accounting|Administrative/Secretarial Services|Banking/Financial Services|Business - General|Business Administration/Management|Management Information Systems|Management Science|Office Clerical Services|Office Management|Real Estate|Graphic/Printing Equipment Operation|Computer Programming - Specific Applications|Computer Science|Computer/Information Sciences - General|Information Sciences/Systems|Engineering - General|Drafting and Design Technology|Health Services - General|Nursing (RN)|Nursing - Practical|Liberal Arts & Sciences|Mathematics - General|Chemistry|Physics|Fire Protection/Safety Technology|Social Sciences - General
Milwaukee Institute of Art & Design,Wisconsin,Urban setting,724,28654,Drawing|Fine/Studio Arts|Graphic Design|Illustration|Industrial Design|Interior Design|Painting|Photography|Printmaking|Sculpture
